Unnamed: 0,Unnamed: 1,Unnamed: 2,trans-splice site 1,Unnamed: 4,Unnamed: 5,Unnamed: 6,trans-splice site 2,Unnamed: 8,Unnamed: 9,Unnamed: 10,trans-splice site 3,Unnamed: 12,Unnamed: 13,Unnamed: 14,trans-splice site 4,Unnamed: 16,Unnamed: 17,Unnamed: 18,trans-splice site 5,Unnamed: 20,Unnamed: 21,Unnamed: 22,trans-splice site 6,Unnamed: 24,Unnamed: 25,Unnamed: 26,trans-splice site 7,Unnamed: 28,Unnamed: 29,Unnamed: 30,trans-splice site 8,Unnamed: 32,Unnamed: 33,Unnamed: 34,trans-splice site 9,Unnamed: 36,Unnamed: 37,Unnamed: 38,trans-splice site 10,Unnamed: 40,Unnamed: 41,Unnamed: 42,trans-splice site 11,Unnamed: 44,Unnamed: 45,Unnamed: 46,trans-splice site 12,Unnamed: 48,Unnamed: 49,Unnamed: 50
C48B6.10,I,-,6923685,7415,11,78,6923678,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H40L08.1,X,-,15084004,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W07A8.3,V,-,20739557,244,0,1,20739547,59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C35A5.8,V,-,10525707,700,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K01D12.14,V,-,12410292,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06C3.10,II,-,9376220,76,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06C3.11,II,+,9378449,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06C3.12,II,+,9374998,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y32F6A.1,V,+,10436803,276,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y32F6A.3,V,+,10441781,505,6,25,10441907,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VF39H2L.1,I,+,8644425,0,3,1,8644452,53,62,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07H8.1,IV,+,8294672,39,74,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07H8.3,IV,+,8290255,1351,4,6,8290258,5,0,0,8290329,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07H8.2,IV,+,8291567,16,211,632,8292747,5,0,0,8292759,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07H8.9,IV,-,8286458,8,15,94,8286434,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C16D6.1,X,-,12525704,65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F54E7.7,III,-,5684049,198,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F56H9.2,V,+,12637470,44609,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y44A6D.6,V,+,20802516,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y44A6D.7,V,+,20810001,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C16D6.2,X,-,12551598,14,0,0,12540780,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y44A6D.2,V,+,20784478,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y47H9C.14,I,+,11897642,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K09E9.2,X,-,15616439,426,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y41C4A.10,III,-,11719331,4030,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F25H8.1,IV,-,9932116,140,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04J21.3,III,+,2347579,5,45,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F30B5.4,IV,+,4207250,2,0,0,4213570,943,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F30B5.7,IV,-,4231852,104,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T08H4.1,II,+,4120251,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T08H4.2,II,+,4109204,64,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AH6.10,II,-,9549621,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W01G7.5,II,+,14063348,631,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W01G7.4,II,+,14060635,72,86,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W01G7.1,II,-,14037618,592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W01G7.3,II,+,14059981,1130,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK370.8,III,-,8754658,451,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02B12.8,I,-,8531328,72,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02B12.7,I,-,8529263,108,42,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02B12.4,I,+,8513894,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK370.3,III,+,8720109,181,127,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK370.4,III,-,8731311,525,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02B12.3,I,-,8511307,496,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK370.6,III,-,8743748,49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02B12.1,I,-,8502597,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C50D2.7,II,-,95277,64,56,86,95269,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C50D2.6,II,+,84819,112,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C50D2.5,II,+,98404,568,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C50D2.4,II,+,104536,291,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C50D2.2,II,+,109165,44,1,0,109189,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T19D7.4,X,-,661776,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T19D7.5,X,-,666219,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T19D7.1,X,+,673028,51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C50D2.9,II,-,91519,68,80,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C50D2.8,II,-,97944,642,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R12C12.5,II,-,6045083,122,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W09C2.1,IV,+,9615974,152,0,0,9615977,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R12C12.7,II,-,6056693,1,0,0,6055942,666,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R12C12.6,II,-,6047685,243,0,1,6046856,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R12C12.1,II,+,6050377,748,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R12C12.3,II,-,6031164,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R12C12.2,II,+,6048066,1190,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W09C2.8,IV,-,9624816,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R12C12.9,II,-,6024937,537,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R12C12.8,II,-,6061476,30,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y32G9A.8,V,-,1882068,1619,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T14G11.1,X,+,2688983,174,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y55F3AL.1,IV,+,959452,147,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y32G9A.1,V,+,1921447,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K12G11.2,V,+,11879838,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y32G9A.6,V,+,1895613,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C27F2.8,III,-,4998125,441,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C37E2.4,X,-,14185520,98,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W04D2.4,V,-,12497561,602,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C27F2.2,III,+,4965533,3,0,0,4970173,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W04D2.6,V,+,12498061,411,1,3,12500309,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C27F2.7,III,-,4984456,128,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W04D2.1,V,+,12478219,1618,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C27F2.5,III,-,4962890,9,0,0,4961676,47,297,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W04D2.3,V,+,12489266,105,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y50D4C.3,V,-,945074,10,33,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y50D4C.2,V,+,936294,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y50D4C.1,V,+,982364,517,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y50D4C.6,V,-,949688,20,23,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y50D4C.5,V,-,1003572,775,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y50D4C.4,V,-,964619,196,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y38H8A.7,IV,+,13455468,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y38H8A.1,IV,+,13483367,130,0,0,13483502,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T04D1.3,I,+,4675136,346,1,2,4677677,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C04F12.10,I,-,9712736,0,1,3,9712707,37,199,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C39B5.5,III,+,2208239,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C39B5.6,III,+,2197994,7,27,117,2198004,1,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C39B5.3,III,+,2227697,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C39B5.2,III,+,2234872,261,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y48A6B.11,III,+,11063462,66,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F15A4.10,II,-,12485068,395,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F15A4.11,II,+,12459678,148,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F15A4.12,II,+,12460560,30,334,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T14G10.7,IV,-,10149009,40,101,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y106G6A.5,I,-,9936010,48,127,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y106G6A.2,I,-,9934278,368,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y106G6A.1,I,-,9938288,179,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C07G1.4,IV,-,8198932,91,29,48,8193170,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T26H2.9,V,-,19211689,66,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C46G7.1,IV,+,6017986,2138,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T26C11.7,X,-,1856166,128,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T26C11.6,X,-,1852730,15,44,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T26C11.5,X,-,1848669,24,54,161,1848660,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C25H3.9,II,-,5691322,3225,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C25H3.7,II,-,5668900,63,277,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C25H3.4,II,+,5691690,137,0,1,5691721,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C25H3.3,II,+,5694164,78,74,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C46G7.4,IV,-,6031602,141,0,0,6027507,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F08F8.4,III,-,7359018,250,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C07G1.7,IV,-,8211822,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C50E3.6,V,-,7590459,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C35D10.12,III,-,4874728,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C35D10.13,III,-,4878274,1923,2,12,4878236,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C35D10.10,III,-,4861757,1476,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C35D10.16,III,+,4878202,1,0,0,4878623,1912,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C35D10.17,III,+,4867025,30,388,539,4867093,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T26H5.8,V,-,15432526,2,0,0,15432282,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T26H5.9,V,+,15444572,2,0,0,15444723,11321,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35H8.3,II,+,9557603,71,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35H8.2,II,+,9555420,161,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35H8.7,II,-,9583468,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35H8.6,II,-,9586698,980,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35H8.5,II,+,9575886,308,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35H8.4,II,-,9560018,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0412.3,III,+,795130,38,112,384,795133,2,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0412.4,III,+,794294,127664,49,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M60.4,X,-,8236253,3834,2,1,8232910,6876,2,11,8232833,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F46F3.4,V,+,11675751,558,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F46F3.1,V,-,11664505,243,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F46F3.2,V,-,11672274,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F46F3.3,V,+,11667835,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T22C8.3,II,-,8621900,90,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35C11.1,II,+,8242425,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35C11.5,II,+,8253667,929,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35C11.4,II,+,8249801,74,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35C11.7,II,+,8256238,266,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F35C11.6,II,-,8259061,130,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C31H1.8,IV,-,5814125,832,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F56F11.3,III,+,2874808,296,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F56F11.2,III,+,2882290,95,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F56F11.1,III,+,2891735,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C31H1.6,IV,-,5805466,153,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y43E12A.2,IV,+,10982038,399,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y43E12A.3,IV,+,10987872,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y67H2A.1,IV,-,13282846,21,112,398,13282840,0,25,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y67H2A.2,IV,-,13297795,3,0,0,13291743,1,0,1,13290074,368,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y67H2A.5,IV,+,13300149,655,4673,7751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y67H2A.4,IV,+,13298028,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y67H2A.7,IV,+,13303714,6,45,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y67H2A.6,IV,+,13300796,42,175,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y67H2A.8,IV,+,13315612,2324,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK1320.5,II,-,9665584,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK1320.7,II,+,9671525,19,60,103,9671530,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK1320.6,II,+,9674893,10,70,75,9675054,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK1320.1,II,+,9656526,3,0,0,9656621,340,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK1320.3,II,-,9660353,9,0,0,9660334,2795,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK1320.2,II,-,9658917,4437,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK1320.9,II,-,9686628,1026,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y48G1C.6,I,-,86293,159,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y79H2A.6,III,-,12058339,462,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C12D8.1,V,-,10237910,60,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y79H2A.2,III,-,12030515,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y79H2A.3,III,-,12052184,37,37,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y79H2A.1,III,+,12020433,6254,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05H8.1,III,+,5635433,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05G5.8,III,-,9757414,8,45,82,9757194,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F28H1.1,I,+,3995711,1063,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F28H1.3,I,+,3983186,1575,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0511.8,I,-,10638964,1,6,13,10638953,36,362,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0511.9,I,-,10640215,60,141,417,10640120,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W06B3.2,X,-,12005053,2,0,0,12004969,1,0,0,12001309,227,0,0,12000554,39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05G5.1,III,-,9743239,487,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0511.6,I,+,10625375,312,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05G5.3,III,+,9747372,962,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZC47.12,III,+,1289725,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05G5.6,III,-,9752783,2489,164,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZC47.13,III,-,1288525,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZC47.14,III,+,1284992,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F28C1.2,V,-,12462814,166,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F59D12.5,X,-,15647289,291,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C48B4.8,III,-,9561114,64,16,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZK1010.1,III,-,12978403,101756,30,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M60.7,X,-,8261116,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T09F5.12,V,-,15166124,138,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F52D2.4,X,-,1989601,331,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F52D2.5,X,-,1974456,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T01C2.1,V,-,5630704,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05H4.14,V,-,6433307,346,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05H4.15,V,-,6441522,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05H4.12,V,-,6427482,1,1,8,6426923,12062,761,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05H4.13,V,-,6429725,589,69,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05H4.10,V,-,6423966,20,41,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05H4.11,V,-,6426016,1,1,1,6425763,117,82,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C48B4.1,III,-,9592093,352,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F55C12.1,II,+,5884516,324,0,1,5890451,92,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F59D12.3,X,-,15651272,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
