chr	source	feature	start	end	score	strand	frame	gene_name	gene_id	gene_version	gene_source	gene_biotype	transcript_id	transcript_source	transcript_biotype	exon_number	exon_id
V	WormBase	CDS	387580	387693	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7a.2	WormBase	protein_coding	6	
V	WormBase	stop_codon	387694	387696	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7a.2	WormBase	protein_coding	6	
V	WormBase	five_prime_utr	385737	385751	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7a.2	WormBase	protein_coding		
V	WormBase	three_prime_utr	387697	388090	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7a.2	WormBase	protein_coding		
V	WormBase	transcript	385737	388090	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding		
V	WormBase	exon	385737	385838	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	1	ZK6.7a.2.e1
V	WormBase	CDS	385830	385838	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	1	
V	WormBase	start_codon	385830	385832	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	1	
V	WormBase	exon	385885	385984	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	2	ZK6.7a.1.e2
V	WormBase	CDS	385885	385984	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	2	
V	WormBase	exon	386484	386953	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	3	ZK6.7a.1.e3
V	WormBase	CDS	386484	386953	.	+	2	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	3	
V	WormBase	exon	387043	387342	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	4	ZK6.7a.1.e4
V	WormBase	CDS	387043	387342	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	4	
V	WormBase	exon	387391	387528	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	5	ZK6.7a.1.e5
V	WormBase	CDS	387391	387528	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	5	
V	WormBase	exon	387580	388090	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	6	ZK6.7a.2.e6
V	WormBase	CDS	387580	387693	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	6	
V	WormBase	stop_codon	387694	387696	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding	6	
V	WormBase	five_prime_utr	385737	385829	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding		
V	WormBase	three_prime_utr	387697	388090	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7c.2	WormBase	protein_coding		
V	WormBase	transcript	385752	387696	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7b	WormBase	ncRNA		
V	WormBase	exon	385752	385838	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7b	WormBase	ncRNA	1	ZK6.7b.e1
V	WormBase	exon	385885	385984	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7b	WormBase	ncRNA	2	ZK6.7b.e2
V	WormBase	exon	386484	386953	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7b	WormBase	ncRNA	3	ZK6.7b.e3
V	WormBase	exon	387043	387342	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7b	WormBase	ncRNA	4	ZK6.7b.e4
V	WormBase	exon	387404	387528	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7b	WormBase	ncRNA	5	ZK6.7b.e5
V	WormBase	exon	387580	387696	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7b	WormBase	ncRNA	6	ZK6.7b.e6
V	WormBase	transcript	386525	388090	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding		
V	WormBase	exon	386525	386953	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	1	ZK6.7d.1.e1
V	WormBase	CDS	386525	386953	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	1	
V	WormBase	start_codon	386525	386527	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	1	
V	WormBase	exon	387043	387342	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	2	ZK6.7a.1.e4
V	WormBase	CDS	387043	387342	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	2	
V	WormBase	exon	387391	387528	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	3	ZK6.7a.1.e5
V	WormBase	CDS	387391	387528	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	3	
V	WormBase	exon	387580	388090	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	4	ZK6.7a.2.e6
V	WormBase	CDS	387580	387693	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	4	
V	WormBase	stop_codon	387694	387696	.	+	0	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding	4	
V	WormBase	three_prime_utr	387697	388090	.	+	.	lipl-5	WBGene00022642	1	WormBase	protein_coding	ZK6.7d.1	WormBase	protein_coding		
V	WormBase	gene	388697	391598	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding					
V	WormBase	transcript	388697	391598	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding		
V	WormBase	exon	388697	388908	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	1	ZK6.6.1.e1
V	WormBase	CDS	388721	388908	.	+	0	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	1	
V	WormBase	start_codon	388721	388723	.	+	0	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	1	
V	WormBase	exon	389369	389556	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	2	ZK6.6.1.e2
V	WormBase	CDS	389369	389556	.	+	1	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	2	
V	WormBase	exon	389602	389698	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	3	ZK6.6.1.e3
V	WormBase	CDS	389602	389698	.	+	2	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	3	
V	WormBase	exon	389758	389889	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	4	ZK6.6.1.e4
V	WormBase	CDS	389758	389889	.	+	1	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	4	
V	WormBase	exon	389942	390072	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	5	ZK6.6.1.e5
V	WormBase	CDS	389942	390072	.	+	1	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	5	
V	WormBase	exon	390656	390844	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	6	ZK6.6.1.e6
V	WormBase	CDS	390656	390844	.	+	2	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	6	
V	WormBase	exon	390896	391067	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	7	ZK6.6.1.e7
V	WormBase	CDS	390896	391067	.	+	2	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	7	
V	WormBase	exon	391129	391264	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	8	ZK6.6.1.e8
V	WormBase	CDS	391129	391264	.	+	1	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	8	
V	WormBase	exon	391316	391598	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	9	ZK6.6.1.e9
V	WormBase	CDS	391316	391528	.	+	0	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	9	
V	WormBase	stop_codon	391529	391531	.	+	0	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding	9	
V	WormBase	five_prime_utr	388697	388720	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	391532	391598	.	+	.	ZK6.6	WBGene00022641	1	WormBase	protein_coding	ZK6.6.1	WormBase	protein_coding		
V	WormBase	gene	392628	395117	.	+	.	nhr-254	WBGene00022640	1	WormBase	protein_coding					
V	WormBase	transcript	392628	395117	.	+	.	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding		
V	WormBase	exon	392628	392709	.	+	.	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	1	ZK6.5.1.e1
V	WormBase	CDS	392647	392709	.	+	0	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	1	
V	WormBase	start_codon	392647	392649	.	+	0	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	1	
V	WormBase	exon	393536	393632	.	+	.	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	2	ZK6.5.1.e2
V	WormBase	CDS	393536	393632	.	+	0	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	2	
V	WormBase	exon	393679	394293	.	+	.	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	3	ZK6.5.1.e3
V	WormBase	CDS	393679	394293	.	+	2	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	3	
V	WormBase	exon	394855	395117	.	+	.	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	4	ZK6.5.1.e4
V	WormBase	CDS	394855	395114	.	+	2	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	4	
V	WormBase	stop_codon	395115	395117	.	+	0	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding	4	
V	WormBase	five_prime_utr	392628	392646	.	+	.	nhr-254	WBGene00022640	1	WormBase	protein_coding	ZK6.5.1	WormBase	protein_coding		
V	WormBase	gene	396827	398756	.	+	.	nhr-253	WBGene00022639	1	WormBase	protein_coding					
V	WormBase	transcript	396827	398756	.	+	.	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding		
V	WormBase	exon	396827	396889	.	+	.	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	1	ZK6.4.1.e1
V	WormBase	CDS	396827	396889	.	+	0	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	1	
V	WormBase	start_codon	396827	396829	.	+	0	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	1	
V	WormBase	exon	397326	397422	.	+	.	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	2	ZK6.4.1.e2
V	WormBase	CDS	397326	397422	.	+	0	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	2	
V	WormBase	exon	397473	398087	.	+	.	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	3	ZK6.4.1.e3
V	WormBase	CDS	397473	398087	.	+	2	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	3	
V	WormBase	exon	398494	398756	.	+	.	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	4	ZK6.4.1.e4
V	WormBase	CDS	398494	398753	.	+	2	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	4	
V	WormBase	stop_codon	398754	398756	.	+	0	nhr-253	WBGene00022639	1	WormBase	protein_coding	ZK6.4.1	WormBase	protein_coding	4	
V	WormBase	gene	400192	401602	.	+	.	scl-27	WBGene00022638	1	WormBase	protein_coding					
V	WormBase	transcript	400192	401602	.	+	.	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding		
V	WormBase	exon	400192	400430	.	+	.	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	1	ZK6.3.1.e1
V	WormBase	CDS	400257	400430	.	+	0	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	1	
V	WormBase	start_codon	400257	400259	.	+	0	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	1	
V	WormBase	exon	400482	400616	.	+	.	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	2	ZK6.3.1.e2
V	WormBase	CDS	400482	400616	.	+	0	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	2	
V	WormBase	exon	401259	401446	.	+	.	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	3	ZK6.3.1.e3
V	WormBase	CDS	401259	401446	.	+	0	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	3	
V	WormBase	exon	401497	401602	.	+	.	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	4	ZK6.3.1.e4
V	WormBase	CDS	401497	401599	.	+	1	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	4	
V	WormBase	stop_codon	401600	401602	.	+	0	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding	4	
V	WormBase	five_prime_utr	400192	400256	.	+	.	scl-27	WBGene00022638	1	WormBase	protein_coding	ZK6.3.1	WormBase	protein_coding		
V	WormBase	gene	401688	403128	.	-	.	srh-62	WBGene00005284	1	WormBase	protein_coding					
V	WormBase	transcript	401688	403128	.	-	.	srh-62	WBGene00005284	1	WormBase	protein_coding	ZK6.9.1	WormBase	protein_coding		
V	WormBase	exon	402759	403128	.	-	.	srh-62	WBGene00005284	1	WormBase	protein_coding	ZK6.9.1	WormBase	protein_coding	1	ZK6.9.1.e1
V	WormBase	CDS	402759	403128	.	-	0	srh-62	WBGene00005284	1	WormBase	protein_coding	ZK6.9.1	WormBase	protein_coding	1	
V	WormBase	start_codon	403126	403128	.	-	0	srh-62	WBGene00005284	1	WormBase	protein_coding	ZK6.9.1	WormBase	protein_coding	1	
V	WormBase	exon	402420	402610	.	-	.	srh-62	WBGene00005284	1	WormBase	protein_coding	ZK6.9.1	WormBase	protein_coding	2	ZK6.9.1.e2
V	WormBase	CDS	402420	402610	.	-	2	srh-62	WBGene00005284	1	WormBase	protein_coding	ZK6.9.1	WormBase	protein_coding	2	
V	WormBase	exon	401688	402176	.	-	.	srh-62	WBGene00005284	1	WormBase	protein_coding	ZK6.9.1	WormBase	protein_coding	3	ZK6.9.1.e3
V	WormBase	CDS	401691	402176	.	-	0	srh-62	WBGene00005284	1	WormBase	protein_coding	ZK6.9.1	WormBase	protein_coding	3	
V	WormBase	stop_codon	401688	401690	.	-	0	srh-62	WBGene00005284	1	WormBase	protein_coding	ZK6.9.1	WormBase	protein_coding	3	
V	WormBase	gene	404619	405997	.	+	.	nhr-252	WBGene00022637	1	WormBase	protein_coding					
V	WormBase	transcript	404619	405997	.	+	.	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding		
V	WormBase	exon	404619	404681	.	+	.	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	1	ZK6.2.1.e1
V	WormBase	CDS	404619	404681	.	+	0	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	1	
V	WormBase	start_codon	404619	404621	.	+	0	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	1	
V	WormBase	exon	404733	404829	.	+	.	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	2	ZK6.2.1.e2
V	WormBase	CDS	404733	404829	.	+	0	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	2	
V	WormBase	exon	405068	405682	.	+	.	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	3	ZK6.2.1.e3
V	WormBase	CDS	405068	405682	.	+	2	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	3	
V	WormBase	exon	405729	405997	.	+	.	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	4	ZK6.2.1.e4
V	WormBase	CDS	405729	405994	.	+	2	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	4	
V	WormBase	stop_codon	405995	405997	.	+	0	nhr-252	WBGene00022637	1	WormBase	protein_coding	ZK6.2.1	WormBase	protein_coding	4	
V	WormBase	gene	408265	410080	.	+	.	nhr-278	WBGene00022636	1	WormBase	pseudogene					
V	WormBase	transcript	408265	410080	.	+	.	nhr-278	WBGene00022636	1	WormBase	pseudogene	ZK6.1	WormBase	pseudogene		
V	WormBase	exon	408265	408327	.	+	.	nhr-278	WBGene00022636	1	WormBase	pseudogene	ZK6.1	WormBase	pseudogene	1	ZK6.1.e1
V	WormBase	exon	408380	408476	.	+	.	nhr-278	WBGene00022636	1	WormBase	pseudogene	ZK6.1	WormBase	pseudogene	2	ZK6.1.e2
V	WormBase	exon	408756	409369	.	+	.	nhr-278	WBGene00022636	1	WormBase	pseudogene	ZK6.1	WormBase	pseudogene	3	ZK6.1.e3
V	WormBase	exon	409412	409670	.	+	.	nhr-278	WBGene00022636	1	WormBase	pseudogene	ZK6.1	WormBase	pseudogene	4	ZK6.1.e4
V	WormBase	exon	409879	410080	.	+	.	nhr-278	WBGene00022636	1	WormBase	pseudogene	ZK6.1	WormBase	pseudogene	5	ZK6.1.e5
V	WormBase	gene	410589	410930	.	-	.	linc-32	WBGene00219773	1	WormBase	lincRNA					
V	WormBase	transcript	410589	410930	.	-	.	linc-32	WBGene00219773	1	WormBase	lincRNA	ZK6.12	WormBase	lincRNA		
V	WormBase	exon	410904	410930	.	-	.	linc-32	WBGene00219773	1	WormBase	lincRNA	ZK6.12	WormBase	lincRNA	1	ZK6.12.e1
V	WormBase	exon	410589	410692	.	-	.	linc-32	WBGene00219773	1	WormBase	lincRNA	ZK6.12	WormBase	lincRNA	2	ZK6.12.e2
V	WormBase	gene	411782	414760	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding					
V	WormBase	transcript	411782	414760	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding		
V	WormBase	exon	414508	414760	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	1	ZK6.10a.1.e1
V	WormBase	CDS	414508	414716	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	1	
V	WormBase	start_codon	414714	414716	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	1	
V	WormBase	exon	414302	414456	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	2	ZK6.10a.1.e2
V	WormBase	CDS	414302	414456	.	-	1	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	2	
V	WormBase	exon	412843	413187	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	3	ZK6.10a.1.e3
V	WormBase	CDS	412843	413187	.	-	2	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	3	
V	WormBase	exon	412662	412795	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	4	ZK6.10a.1.e4
V	WormBase	CDS	412662	412795	.	-	2	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	4	
V	WormBase	exon	412410	412605	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	5	ZK6.10a.1.e5
V	WormBase	CDS	412410	412605	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	5	
V	WormBase	exon	411782	412095	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	6	ZK6.10a.1.e6
V	WormBase	CDS	411917	412095	.	-	2	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	6	
V	WormBase	stop_codon	411914	411916	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding	6	
V	WormBase	five_prime_utr	414717	414760	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	411782	411913	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10a.1	WormBase	protein_coding		
V	WormBase	transcript	411782	413183	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding		
V	WormBase	exon	412843	413183	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	1	ZK6.10b.1.e1
V	WormBase	CDS	412843	413092	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	1	
V	WormBase	start_codon	413090	413092	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	1	
V	WormBase	exon	412662	412795	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	2	ZK6.10a.1.e4
V	WormBase	CDS	412662	412795	.	-	2	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	2	
V	WormBase	exon	412410	412605	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	3	ZK6.10a.1.e5
V	WormBase	CDS	412410	412605	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	3	
V	WormBase	exon	411782	412095	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	4	ZK6.10a.1.e6
V	WormBase	CDS	411917	412095	.	-	2	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	4	
V	WormBase	stop_codon	411914	411916	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding	4	
V	WormBase	five_prime_utr	413093	413183	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	411782	411913	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10b.1	WormBase	protein_coding		
V	WormBase	transcript	411857	414688	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding		
V	WormBase	exon	414508	414688	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding	1	ZK6.10c.1.e1
V	WormBase	exon	414302	414456	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding	2	ZK6.10c.1.e2
V	WormBase	exon	413077	413187	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding	3	ZK6.10c.1.e3
V	WormBase	exon	412410	412568	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding	4	ZK6.10c.1.e4
V	WormBase	exon	411857	412095	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding	5	ZK6.10c.1.e5
V	WormBase	CDS	411917	412087	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding	5	
V	WormBase	start_codon	412085	412087	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding	5	
V	WormBase	stop_codon	411914	411916	.	-	0	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding	5	
V	WormBase	five_prime_utr	414508	414688	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding		
V	WormBase	five_prime_utr	414302	414456	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding		
V	WormBase	five_prime_utr	413077	413187	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding		
V	WormBase	five_prime_utr	412410	412568	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding		
V	WormBase	five_prime_utr	412088	412095	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	411857	411913	.	-	.	dod-19	WBGene00022644	1	WormBase	protein_coding	ZK6.10c.1	WormBase	protein_coding		
V	WormBase	gene	415713	417708	.	-	.	ZK6.11	WBGene00022645	1	WormBase	protein_coding					
V	WormBase	transcript	415713	417706	.	-	.	ZK6.11	WBGene00022645	1	WormBase	protein_coding	ZK6.11a.2	WormBase	protein_coding		
